,User,ETH before hack,CRV before hack,% not recovered by user,is_multisig,ETH to recover,CRV to recover,Missed rewards in CRV
0,0x4f58985B75EeC8f14C536878A19EAdF4a1960D6c,1246.7431008809017,3287864.415417744,100.0,False,1100.825969635751,3723991.0959904995,260679.37671933495
1,0x600b8A34ec1CfD8B8aF78cFC49708419A16ea2e8,1113.82127525233,2937327.9334370093,100.0,False,983.4611352284543,3326956.859543669,232886.98016805682
2,0xE2b91d3E7792f99cA782a72705F19Db6203C9175,997.0119073621531,2629282.624181081,100.0,False,880.3229782341315,2978050.1395915435,208463.50977140805
3,0x7421c1eD16B400e4868CE696452C3C985F8CD04D,588.2451603941594,1551298.2017186368,100.0,False,519.3977400932878,1757073.881555505,122995.17170888535
4,0xCB16F82E5949975f9Cf229C91c3A6D43e3B32a9E,345.1285495440182,910160.1412422138,100.0,False,304.73516952476604,1030890.5215243833,72162.33650670684
5,0x80E6c4918ce508c08F7e4298f64464044cF79Db7,313.7031871647327,827286.3474065339,100.0,False,276.987789180019,937023.7340474392,65591.66138332075
6,0x8607a7D180de23645Db594D90621d837749408d5,313.4308330814734,826568.1053740659,60.61976072627597,False,167.76355777575176,567528.3946974009,39726.98762881806
7,0x4A41D76B0524a3989998380c033f12bfEb5f7201,244.48972302842273,644759.1807105424,100.0,False,215.87497554915282,730284.8124651506,51119.93687256054
8,0x4bfb33d65f4167EBE190145939479227E7bf2CB0,243.595657054352,642401.3832628516,97.18342047481497,True,209.02749429226927,707120.4250560909,49498.42975392637
9,0x36b6813A61696B0b3c32788750C42911f247E20e,195.17493907853466,514708.07139356376,63.25722693632995,False,109.01239840539397,368778.7281658911,25814.510971612377
10,0x7c132BdE28AD1e0101D45121757d7c6C2e8A550a,185.417981813839,488977.38752558944,97.18342047481501,False,159.10569426378822,538239.6537717831,37676.775764024824
11,0x17ad4E76e67E9937A2B2EF882e4042Dd00Cc60F7,181.5810935769126,478858.8889421909,97.18342183802358,False,155.81329319500497,527101.7694896423,36897.12386427497
12,0xf4Aeb9775C55948ca29C443d56F5d2f62E430394,177.70412433476116,468634.690226407,100.0,False,156.90587326359923,530797.8654751396,37155.850583259766
13,0xC1415496475d70Cfe84D5360864F8A89e7b6CF28,163.00417118212397,429868.52192379965,57.19634550742237,False,82.32063118518779,278482.98096691375,19493.80866768396
14,0x0700D5329642fEa897b4B09CE3675bA131de154D,154.1651113148622,406558.4828445514,100.0,False,136.1218345842674,460487.41031194554,32234.11872183619
15,0x394A16eeA604fBD86B0b45184b2d790c83a950E3,147.2723967894151,388381.27312280657,100.0,False,130.03583407178283,439899.0409022146,30792.93286315502
16,0x6B80E28F1cCcA845Bc27E8512A750745EC706e83,143.44517898993453,378288.277056436,97.18342047481498,False,123.08916626490574,416399.1146893783,29147.938028256485
17,0x74aea9791a0074Fa6A239D54b3Be22F50Ae83968,142.5539774369101,375938.0335531163,100.0,False,125.86965215732153,425805.237901851,29806.366653129568
18,0xc7542954D927e4EEDd066768c6CB8dD870F7923c,140.75310851206612,371188.84917772847,100.0,False,124.27955450289892,420426.0865462698,29429.826058238883
19,0x221697Cd665C5E412C84a90DCB931a8B4AFe5c42,123.75869803452221,326371.82357667264,62.30374420458246,False,68.08188497255723,230314.63685394742,16122.02457977632
20,0x942d484C008d86C92d62fce9Cbdf010f89d4F899,109.6589894262784,289188.5978038175,100.0,True,96.82464918327318,327548.7146712413,22928.410026986887
21,0x09CF50574504d9dcf127E848A6058e8e0Bb814Aa,107.05672780227724,282326.01048561593,61.86748181899466,False,58.48144530696111,197837.24913016052,13848.607439111238
22,0x196A3Dc8446920Cef0f0d1f6Bf7Ba5b40702C79f,104.55984887963898,275741.3344977974,57.37032345894622,False,52.96560510068202,179177.67860614165,12542.437502429915
23,0xD1A992417a0ABFFa632Cbde4DA9F5DcF85CAa858,99.77631347973647,263126.3733160447,100.0,False,88.09862830233857,298029.40375347645,20862.05826274335
24,0xb1CCF81aF23C05B99D5AaEa9F521a5e912E17767,97.10936923252113,256093.20739587492,97.18342047481498,False,83.32877674599756,281893.4429250016,19732.541004750114
25,0xD5431FecbB14f20f8Ee68360b586D84D589F9f77,95.17195084005164,250983.9198563044,62.717802691282664,False,52.70374775662981,178291.8397500754,12480.42878250528
26,0x8d95956d21Ee0AeB59d78119cA07745736F1f1fD,87.81242465843455,231575.651842006,97.18342047481498,False,75.35114261082977,254905.85423624187,17843.409796536933
27,0x51b0B7aB0aF8BA0E689299F00a733dE2F7080569,82.67275082599602,218021.49566613583,61.37983659488604,False,44.80534329456826,151572.27762075773,10610.059433453038
28,0xa4d9DA46C8861e34976Fcc12c3e33651E72Cc07E,80.55430057927646,212434.7976710951,97.18342047481498,False,69.12300411331013,233836.6453430022,16368.565174010153
29,0x3aFB0B4cA9aB60165E207CB14067B07A04114413,75.04298744298765,197900.56818129472,100.0,False,66.26005739107099,224151.5648707078,15690.609540949546
30,0x7376b927836243f21b327164055891Eb4290f213,71.65634570656444,188969.44287962915,100.0,False,63.26978363645961,214035.74897981677,14982.502428587175
31,0x29cBd90d67c170843DfBD0424514Cb24dD324ef6,67.64897272318693,178401.34828015318,100.0,False,59.731428182957025,202065.82406275373,14144.607684392762
32,0x3f6524BBaB05FD836710fbbF9adC6268e42Abd80,66.36911011697144,175026.1423402715,57.698412729600925,False,33.81205396379721,114383.0100047467,8006.810700332269
33,0x6531EA52930c5a9b725E3bB2C1347A63AbDEB571,62.32684035813539,164366.01926583398,100.0,False,55.03219101280697,186168.74508543193,13031.812155980235
34,0x4eE98B27eeF58844E460922eC9Da7C05D32F284A,60.79230660236239,160319.20406685787,100.0,False,53.6772570184307,181585.13035441173,12710.959124808818
35,0x00CA1f4765e3f9820F9Cc2fBD3732D5f908D0A6f,59.16537534601418,156028.72162480655,100.0,False,52.24073960234491,176725.52655299622,12370.786858709736
36,0x82153bEE6F0b295a79d17A71593102A21946c8F2,56.0508040043074,147815.0902227621,97.18342047481497,False,48.09674875062865,162706.79383835674,11389.475568684971
37,0x63504639e365763836E9b135916dE3D08304Fbeb,52.01206634781554,137164.2818769169,100.0,False,45.9246442427778,155358.76783795826,10875.113748657079
38,0x6C1CC5a001a13863676e9a3e6149a4cE6c54836E,51.78648751447211,136569.39378930905,97.18342047481498,False,44.43757271474148,150328.1442132806,10522.970094929642
39,0x108cce613D753195B3754deA4BC65D05962BE922,48.827903948171,128767.12753188353,100.0,False,43.113151916419845,145847.75276509704,10209.342693556793
40,0xd4B31260436b308d2E637294FD1014Be1b5e64E5,47.955934624722175,126467.60254724344,57.0804898219039,False,24.169726918634073,81763.92120118462,5723.4744840829235
41,0xd16b8559D519e0f27684C84eA742F467e0d512f0,47.072043555793336,124136.63797997749,100.0,False,41.56279505651948,140603.04079324275,9842.212855526994
42,0xA507B355d6288A232AC692daD36Af80fF1eBA062,46.18793872647536,121805.10969178425,97.18342047481498,False,39.63350256431645,134076.42508767152,9385.349756137006
43,0x3fBaf22BCDB6f5f938F0Fed0d96d5Feeebf915d0,44.032232991264415,116120.16291172658,100.0,False,38.87875982115929,131523.2011151205,9206.624078058434
44,0x5382859146010AC16E142b6708F8e178E77F66BC,43.685372562389304,115205.43552289304,100.0,False,38.57249546912484,130487.13751246675,9134.099625872672
45,0x1A1A7BD06022D50eBd1793F69597ec0CDe5fFf95,42.73971281127447,112711.57689027947,100.0,False,37.73751446002124,127662.4750054114,8936.373250378798
46,0x6FfFE084F6413FA400bdB93b951e71e190d5D18a,42.35542719623638,111698.15319605733,97.18342047481498,False,36.34485492708316,122951.23831272715,8606.5866818909
47,0x10eCd1D529f1d3C35C3deC91547E249a4b080E3F,41.2915003025612,108892.40486518711,100.0,False,36.458798790356425,123336.69972440948,8633.568980708664
48,0xEDe8f53a188C333096Ab5F96f9fCd8F269065694,38.57461821911798,101727.54474546602,97.18342047481501,False,33.100572839129356,111976.13603346393,7838.329522342476
49,0x35364E841c8DF23eeA507cA9D80d43185Fe8B209,38.19684722712309,100731.30117220744,97.183420474815,False,32.776410557962826,110879.52541378574,7761.5667789650015
50,0x92883bE226773b7E8AD50998330bA3317ad5f7C2,34.939300265806175,92140.61979759342,100.0,False,30.85005167971242,104362.83384930486,7305.398369451342
51,0xaAFE9f9edbB7B5470d4ac0c1f56A6ad6B0dE24D5,34.813239981193256,91808.17831571687,100.0,False,30.73874532081336,103986.2948677578,7279.040640743046
52,0xA64e4dCB1Ed06A9658EC85Bb5BF66D6dEfdd6982,32.286709944239796,85145.30751489669,100.0,False,28.50791695226013,96439.61154966337,6750.772808476436
53,0xB403F791E418E3b7D93C4609C1C4b711061182cd,32.12849155262705,84728.0598723947,55.83763988347439,False,15.840142418665545,53585.717409855846,3751.000218689909
54,0x1bB72531EF6eF9BC2e814417090aeA519Cf9D132,31.47612547943047,83007.66439045993,100.0,False,27.792202200107155,94018.41561333509,6581.289092933455
55,0x2d0aba145D6A0c071CfF3bD87CC4b8475413D895,30.914077492982738,81525.45239899753,100.0,True,27.29593555204952,92339.59204850295,6463.771443395207
56,0xe69e397397803C02648Dbdd81AcF665B1530E10B,30.10767981069795,79398.85050131212,100.0,False,26.58391756704045,89930.90192899547,6295.163135029683
57,0xa101dF55BE833D9D90d12Eb642F680F4Fa556eb8,29.071974392683284,76667.52679369364,100.0,False,25.669429714460865,86837.27522111112,6078.6092654777785
58,0x6cD39081750d8736C61bC9f1d2fb31a9E8eFab10,28.040362920720224,73946.99948794194,100.0,False,24.758556658007848,83755.87702977749,5862.911392084425
59,0x547F6848627aaEf9C4DaF051231eC06F285d0b99,27.848768803752918,73441.73462709363,100.0,False,24.58938645811822,83183.5900966264,5822.851306763849
60,0xa4cBE661ac2305960d6495572d3E10c87d2a2C92,25.334097296156322,66810.13669769665,100.0,False,22.36902871263761,75672.32791517615,5297.06295406233
61,0x691271Df38D390DEF7919183Adf35919d4794BdB,25.269781787333628,66640.52623611221,100.0,False,22.312240604235534,75480.21906611125,5283.615334627788
62,0x961c936ED3322f3c8680dC9F66031147ef9B5E68,25.153638679839943,66334.23796392952,100.0,False,22.209690729419385,75133.3024496395,5259.331171474764
63,0x0b408CA7791a3DDcbCDE7E72caD34852036c7551,23.933415854642156,63116.31183061974,100.0,False,21.132281138164426,71488.52676734354,5004.196873714049
64,0x8e8C19f4f18fDD54c2Ad92ea8DB46A3177f68596,22.501680621871945,59340.59306321772,100.0,False,19.868114266286547,67211.96870587529,4704.83780941127
65,0x98aA6c538540d694FAfC13898eF3A0E8Acf8fa5c,22.291882704021972,58787.32181748932,100.0,False,19.682870813821015,66585.30746549736,4660.971522584816
66,0x06F522A84E0101545516B149cCc4E5561608Da1D,21.44858862304522,56563.41811301578,63.68119251211325,False,12.060119192383342,40798.253064360775,2855.877714505254
67,0x5BF9c453B0008E6e5Ccede80A774c7d3049b3427,21.271717778915725,56096.98091827423,100.0,False,18.78210461581681,63538.099829174236,4447.666988042197
68,0x0CCbaf8dB373620B6D5e0B42b51F1451d599C0b5,21.26372251257767,56075.8961000257,97.18342047481498,False,18.24623102840667,61725.28970011071,4320.770279007749
69,0xf2C929C22d491c2A2C4EC92EC6C2c11e6B861428,21.20370405686445,55917.6176666673,100.0,False,18.722051128075247,63334.944507805165,4433.446115546361
70,0x225D7280ecdB9F1F993bfF2F887228974c72093A,20.523889761840135,54124.83675765447,100.0,False,18.121801381384348,61304.355864636535,4291.304910524557
71,0x4e961F7b133569d2890995a3E053a161ff31B016,20.07273923413555,52935.07940909662,100.0,False,17.723452903048134,59956.78029198151,4196.974620438706
72,0x1347c33AEdE7824115c822D245bDE892467d86Db,19.629035101633214,51764.959416295,61.62759501060976,False,10.681097129921403,36133.150656318954,2529.3205459423275
73,0x7AFDd1bA1145e583FBa788Cc21dA686E736A311C,19.073507932299343,50299.94388056832,100.0,False,16.84117028527625,56972.10087547314,3988.04706128312
74,0x65e7D821798bbf68387833c16762a3Df2F8a7BeD,18.33144093023723,48342.99245391766,100.0,False,16.18595380442904,54755.56492163058,3832.8895445141407
75,0x2309E84FCf0909dD65D28F7836f972C126acA997,18.320314002954362,48313.64893620303,100.0,False,16.17612915771026,54722.329062456505,3830.5630343719554
76,0x6E4c6f4fF09cfFCD58BC786DF082C62Af7E417fb,17.768875659309185,46859.41629911296,100.0,False,15.68923041416909,53075.196240729696,3715.263736851079
77,0xc7599b60f05639f93D26e58d56D90C526A6e7575,17.511853225054182,46181.606319692204,100.0,True,15.462289539014467,52307.476526893595,3661.523356882551
78,0x2e89a9e33FEAe350311C943d8644b8288270C99b,16.536865928789116,43610.406178613186,97.18342047481498,False,14.190153019726155,48003.95789507791,3360.277052655454
79,0x8577B84527ced5d2D9F299DC6027A9e049C17d6c,16.38616702695821,43212.98865416705,100.0,False,14.468352135511672,48945.07943351736,3426.155560346215
80,0x10E3085127C9BD92AB325F8D1f65CDcEC2436149,16.301333995810758,42989.2701477926,100.0,False,14.39344784792905,48691.6852479664,3408.4179673576477
81,0x57C88b032A8F0974eb2c098463cC5A591d63D258,15.945224543319195,42050.151578767734,100.0,False,14.079016965529545,47627.99503837982,3333.9596526865876
82,0x9E406B2c2021966f3983E899643609C45E3bBFFe,15.921442260931531,41987.433830480564,61.56651368167858,False,8.65503165501064,29279.161018921503,2049.541271324505
83,0xF7FC22Bc08dD5b5eFE87d2A2BFd06dBCcb532201,15.828540509043622,41742.43679464664,100.0,False,13.975989473272591,47279.46268686374,3309.562388080462
84,0xaA33A5e25c6bC6d6eD23E1AAcc544814d90252D5,15.657013034248669,41290.090934263426,97.18342047481497,False,13.435158254566794,45449.88135571065,3181.4916948997447
85,0x8A473EFb809B1C9eA7A4DD5cDD498e1fAC54Da14,15.649285490611025,41269.71214433723,100.0,False,13.817714220464923,46744.03233871667,3272.082263710167
86,0x1c883820aF4E18178069258Ea61E1Cd0A6b1De41,15.27172251644469,40274.017147939274,100.0,False,13.484340707636543,45616.260985518355,3193.138268986285
87,0x4a761c67DB38e5B1Cff7B1b96155D2BF84d3e83a,15.241721252664426,40194.89893382524,100.0,False,13.457850751311241,45526.647945664976,3186.865356196548
88,0x52aD8bD27747597c44814220e69Cf2F5c57039E2,15.21151204976233,40115.23235041302,100.0,False,13.431177192778515,45436.413796749395,3180.5489657724574
89,0x922bbC636cbf1D145d7cD1066488F973883F2253,15.206735034279534,40102.63458331354,100.0,False,13.426959272745831,45422.14496854351,3179.550147798045
90,0x70CCBE10F980d80b7eBaab7D2E3A73e87D67B775,14.954372672203066,39437.11397247099,100.0,True,13.204133061206253,44668.344776128666,3126.7841343290065
91,0xc78b285F7234845A17cefa4fdF359cedaF4a7010,14.631558290869195,38585.799923552004,100.0,False,12.919100439735848,43704.10612833055,3059.287428983139
92,0x72baFC1751A21c72C501dFC865065a98FC42d6Ca,14.52396592597008,38302.061350888165,100.0,False,12.824100540132003,43382.73037048777,3036.7911259341436
93,0x3630220f243288E3EAC4C5676fC191CFf5756431,14.436085969599056,38070.307606931936,100.0,False,12.74650593534508,43120.235093946445,3018.416456576251
94,0xb51074Da03c55E79e3526cF6bBf31873443EfC63,13.51554995663098,35642.70435971141,100.0,False,11.933708215955884,40370.61657718099,2825.9431604026695
95,0x4B0aBA5b8501f215C2c13cC7ce4eF857d5a4F67C,13.165800073174067,34720.35700900059,100.0,False,11.624892587207336,39325.92224448567,2752.8145571139967
96,0x89f40ca416DF2cb2fda79c3F5D9338e87cAB0600,12.594894273074102,33214.78552167653,61.20879565062729,False,6.806910704362049,23027.141031778443,1611.899872224491
97,0x7376fFcFa41435178330e00d68EeE9c5fd8068Eb,12.462120299824193,32864.638950475484,97.18342047481498,False,10.693646230564177,36175.60308780714,2532.2922161465003
98,0x3cD4d67777AEeaa18Ae967D0c4adb88aE7a74326,12.399467164667623,32699.41243873454,100.0,False,10.948250248882518,37036.904622630704,2592.5833235841487
99,0x57f5f45F5376447bCFB8719E1A03388D21C4af55,12.276163150814767,32374.239691326882,100.0,False,10.8393775705307,36668.59855431278,2566.801898801895
100,0x087dd27AC6fd7deaF08f1e136FC8DDf86Ffc68B3,12.137356135924223,32008.18300767929,100.0,False,10.716816341476246,36253.98540173294,2537.778978121306
101,0x5B957EE8176B15034B10A516C08523E07b849Dd2,11.796430609180495,31109.106921438062,100.0,False,10.415792278631166,35235.64920633514,2466.4954444434597
102,0xaA8248178aB5E43bCeB638166F386411aC8564bD,11.399123942453896,30061.34459524941,62.92256466171161,False,6.333147228648235,21424.44359019507,1499.711051313655
103,0x409C6c5Ec5C479673f4c09fb80d0F182Fcff643e,11.353042219697375,29939.819594352866,100.0,False,10.024297468326523,33911.258950368174,2373.7881265257715
104,0x50662ef0f6883c967f92B982E9D2da1402C13ac1,10.75316935878055,28357.857254405117,59.989773368316165,False,5.695808769721332,19268.38730914509,1348.7871116401566
105,0x4219D331d3E26935061F975DA99DBF19405197d5,10.735007209944197,28309.960712748398,100.0,False,9.478596442670415,32065.2035186557,2244.564246305899
106,0x1593aA5Ab7293Ece4650c6BeDb3cFEE6DbFB3624,10.400167174569077,27426.933057420516,99.43371475742904,False,9.130943967534913,30889.12777406543,2162.23894418458
107,0x46bcF9c0f0A59EdA5D2350Abb5d584c07cD61D0B,10.39480250234503,27412.78554387634,100.0,False,9.17820883526927,31049.02039238198,2173.4314274667386
108,0xBFCd04d67eE00CC8A4dA8F4F2AD51DDE7c22F69b,10.18707127438826,26864.964495668795,100.0,False,8.994790190098856,30428.532304079265,2129.9972612855486
109,0x2f2A75279a2AC0C6b64087CE1915B1435b1d3ce2,10.155379927066587,26781.389256261456,100.0,False,8.966807955330685,30333.871026096283,2123.3709718267396
110,0x6B606f8cB2DB1707eebDB224AC6F3e10d0b5c788,10.051901421637648,26508.499600389267,100.0,False,8.87544043463233,30024.78326569761,2101.734828598833
111,0xcd0591b96c2ac86E08E6EeFb03Ab6aAF6dB9F487,9.945522160099523,26227.960178673202,100.0,False,8.78151165840802,29707.031017871963,2079.4921712510372
112,0x54658cA782e1461E08f12a96cf0A5E3Eebd3D689,9.689678329180744,25553.258368021383,97.18342047481498,False,8.31463584424593,28127.63388986976,1968.9343722908832
113,0x23999E1F0f8EdE77787d9323e7B16a17E18315AE,9.593727764808008,25300.221117590667,100.0,False,8.47089080473289,28656.229778419092,2005.9360844893365
114,0x0ba5A65432FA550ECb55Aa5252101DfeC19F8A16,9.460536337874975,24948.97365310306,100.0,False,8.35328792279424,28258.390249481323,1978.0873174636922
115,0xf18124581A86D11436684b0124A46EFa935a3510,9.256050006550645,24409.709925294545,100.0,False,8.172734395930274,27647.59458791679,1935.331621154175
116,0x957FE1eD8a14b6803A657B2e211d1BBe875AF1c3,9.147888336039594,24124.470001099933,100.0,False,8.077231821475582,27324.51832815965,1912.7162829711756
117,0xedfFB11762f2AdA828412029bec4808d9867BBf3,8.824035633394887,23270.417729938326,100.0,False,7.791282402420347,26357.178240045898,1845.0024768032129
118,0x7D02e5A16Ba38d61ac5ECa5C6536f23d09e3ADd0,8.787640097638752,23174.436780207692,100.0,False,7.759146551088302,26248.465666466076,1837.3925966526251
119,0x9C3A635737f693Cf08150875bfBBc435D0a3Df5e,8.345947995251407,22009.62283819806,100.0,False,7.369149496725257,24929.142178493614,1745.0399524945528
120,0x0e119685190CA54B5BBf5E3504F447C5E40d2410,8.250868318163445,21758.882259239937,97.18342047481498,True,7.080004426747078,23950.991502774563,1676.5694051942194
121,0xEb7989a7C04b70cEA2bef6C2160ab7AFCa2A0d98,8.208394499883997,21646.871889493963,97.18342047481498,False,7.043557981373889,23827.69659350278,1667.9387615451947
122,0x11a2cD82EC4794f4fC3Ec5FFfBC8D0a1416a5D51,8.192938771933047,21606.112620075586,100.0,False,7.23404826656514,24472.107377306907,1713.0475164114837
123,0x3ca1e66935Fe8AEAd76a849E1B666E088bF6F9D9,7.89435982638639,20818.711358691275,100.0,False,6.97041459815985,23580.259382414974,1650.6181567690483
124,0x2F34ee226e149a1Fe2d03e883DF9544d84c1c47C,7.879192456682381,20778.712536889045,63.73428240194875,False,4.434008301240343,14999.834568610944,1049.9884198027662
125,0xEbC570E8395960fBE050D4E317cfcc92aa0d7f14,7.802419678052346,20576.250227892036,100.0,False,6.8892350008019285,23305.636411958505,1631.3945488370953
126,0xb40b36C52a1CBAf2fc69c47231d01C122b8e5cd4,7.779279679920501,20515.226287693953,100.0,False,6.868803276846239,23236.517804489697,1626.5562463142787
127,0xE754854877e18F241d9AEBBEC54F10cfdd29aa98,7.776315672656868,20507.40971826417,100.0,False,6.866186172995663,23227.66438741411,1625.9365071189873
128,0xc713Ad7305Ec2EB9d8D7654190ac359293A22968,7.651039550984758,20177.03620165418,100.0,False,6.755572199664295,22853.46768135852,1599.7427376950964
129,0xf4bc2E10839E1303Da78a6F9a095f5AC46739913,7.611469538683466,20072.683640752788,100.0,False,6.720633408241033,22735.273024115875,1591.4691116881113
130,0xaFa59A41FdaD44A26eDd265ab0fAb49be962061c,7.430404278173449,19595.18508753954,97.18342047481498,False,6.375970764941049,21569.31160044562,1509.8518120311935
131,0xc7882F13c2087Ced94dfE00710260F01fD812d50,7.4171164753639145,19560.14298946361,100.0,False,6.549027165359676,22154.74518580733,1550.832163006513
132,0x8331ec5C4D90d94b3300aE051747C334d11c3492,7.156113217126043,18871.834929477514,100.0,False,6.318571376492839,21375.134848268193,1496.2594393787738
133,0xdf7a990073845DA3567AA70B6db1Bf4bbB07B718,7.120007199144876,18776.617485227103,100.0,False,6.286691158165807,21267.287057188754,1488.7100940032128
134,0x13b891B73d79E9b5cdFe84C4d70514cFB95166d8,7.023983892550469,18523.388401721906,100.0,False,6.2019062898840165,20980.467793049676,1468.6327455134772
135,0xC4ED1cAcF39AE3C89833535804A7B9c62a6F4985,6.981952186230081,18412.543953148295,100.0,False,6.164793917789962,20854.920116085737,1459.8444081260013
136,0x26A56c7F129e5f351D0d438ba7CFd9749B5F010F,6.87770264305058,18137.62094527181,97.18342047481498,False,5.901701891357659,19964.904445230713,1397.54331116615
137,0x03D0D021cff4faDA9f1a4392393cf43079830d33,6.756543491106826,17818.10454771036,100.0,False,5.96576675237147,20181.629866470772,1412.714090652954
138,0x37e796d5dE89Ca4F53Af30a7eA2E0C230D452788,6.726755846159725,17739.549681217435,100.0,False,5.939465413219171,20092.654900838195,1406.4858430586735
139,0x73Da40edBa728ec51F07424408d9E308FEaF7252,6.70509851763342,17682.435782015316,97.18342047481498,False,5.75359166526932,19463.861429902303,1362.470300093161
140,0xc344f940332d3AA76e4f20D7352AAf086480111f,6.568601279098296,17322.4703544422,100.0,False,5.7998210434089765,19620.251083956548,1373.4175758769582
141,0xE6ea93F39C33858B8B5e053d022cAaFeFF3de9Bf,6.285473029060124,16575.81509110666,100.0,False,5.549829741945729,18774.55393799236,1314.218775659465
142,0x32EAd0Cd17bC5513439BCbd26Fc9D669Ea63d5e2,6.209046719654379,16374.26647782834,100.0,False,5.482348264728957,18546.27042431154,1298.2389297018078
143,0x14115369D1bEf338Fc2E858f558f5F4B416C011F,6.177693091588639,16291.58185904942,100.0,False,5.454664223010435,18452.61790547161,1291.6832533830125
144,0x5201103DfC394B7a510e7e1Fb3c9159f414cCA12,6.109376230589322,16111.419180712564,100.0,False,5.394343075294513,18248.557115491916,1277.3989980844342
145,0x14622Fe342Afe700419A7995223e305b3dad5795,6.085076683966802,16047.337322473673,100.0,False,5.3728875148398,18175.974965091456,1272.318247556402
146,0x10E50d9aa3ac972e6412396032453065795d06cD,6.045059401150935,15941.805236449669,100.0,False,5.337553800839829,18056.44432178032,1263.9511025246225
147,0x6B5422143e8ABDf03Db19c6058de007d27465Bd3,5.879440326726622,15505.04078920358,100.0,False,5.191318559542322,17561.744204292965,1229.3220943005076
148,0x34E307309f51238f3533408BaF6B51f3af373446,5.839901865128968,15400.771432641322,97.18342047481498,False,5.011173304737084,16952.329688843605,1186.663078219052
149,0x56A0b724330B5d9b8Ce6164609c9A240865b6Dd4,5.790707274067913,15271.037291528859,100.0,False,5.112970703706788,17296.700750041953,1210.7690525029368
150,0xed5c4FD6eE8936158bB4598B91043373236FeD6F,5.706861009492669,15049.921049162756,100.0,False,5.038937692867454,17046.2540120655,1193.2377808445847
151,0x23a37a07845C887dc65d76052d8105D5F67402F7,5.641018153636906,14876.28272493647,100.0,False,4.980800996069378,16849.583014834236,1179.4708110383963
152,0x0F53be376b179084141696C40Cff5100E5E0Ff9a,5.619350324722854,14819.14113450334,100.0,False,4.96166914063151,16784.861740749493,1174.9403218524644
153,0x43A3a118Cd0980f8AcFD6Cee25BEE61d314d6dA3,5.539128087847052,14607.582042848611,100.0,False,4.890836006176821,16545.239884719293,1158.1667919303504
154,0x8241F3258093bdb986978d0a8d81C3aBe9A4D51E,5.3332874304043765,14064.746736702717,100.0,False,4.709086661697039,15930.398884221484,1115.1279218955037
155,0x2b933fC8787185Ac0E3472Ea8e51BBc7aDC25951,5.261065978138362,13874.287015876953,100.0,False,4.645317910810778,15714.675175794213,1100.0272623055948
156,0x04266dD18839E158959B754385155cE64b66C1fc,5.236852824243373,13810.43298931758,56.810102783589265,False,2.626864289372986,8886.435725382902,622.0505007768031
157,0x2a098157953d0E0108447E27Ec5d4FA971Fd54CB,5.1997742212156846,13712.650680049535,100.0,False,4.591199658463995,15531.598199570013,1087.2118739699008
158,0x6F8Ca9a8824165665D3feDbB7E9A7f21f8BB55a8,5.151661838107789,13585.770497396326,100.0,False,4.548718283793613,15387.887690023905,1077.1521383016734
159,0x7F8919fde017c5FF8408E4dEf990bC81F20d3CA4,5.143051414555906,13563.0634094823,100.0,False,4.5411156126027485,15362.168565837645,1075.351799608635
160,0x6426EE4Af20DA6dbE6F17689643823975Fe4116e,5.097753469451453,13443.605357783237,59.94967115042509,False,2.6984062051937934,9128.455322354206,638.9918725647943
161,0x977B754b801eaeE9a895498a0Ad631bA7347B5ec,5.059654394362638,13343.131897648314,100.0,False,4.467479267188748,15113.063709823253,1057.9144596876276
162,0x4a111D1CB577807Be38b76e8F983c5035c8531bf,4.997468919904842,13179.138683263418,100.0,False,4.412571896801943,14927.317221218542,1044.9122054852978
163,0xaf3145e5dFD4623734955c6e397Add4204FcbBC2,4.965262704957346,13094.205654152329,100.0,False,4.384135053820558,14831.118046251953,1038.1782632376367
164,0xa7011679d76d31e4dacD1CCE48Ff683d15aE6480,4.952619278523641,13060.862881426368,100.0,False,4.372971396966498,14793.352441269932,1035.534670888895
165,0x2A1049062c6Cfd69bd38fbaf3b0559DF1DBbc92c,4.902778458254621,12929.424528744123,100.0,False,4.328963879089464,14644.47913227183,1025.1135392590281
166,0xb20045cDA565b05eBE844d9B948242d22D908e08,4.8814375609687675,12873.145110209809,100.0,False,4.3101206916429105,14580.734394950394,1020.6514076465274
167,0xE7aB2AD9c3e66d258D5d803b0950830510c2Ea6C,4.85841616001103,12812.433930056877,100.0,False,4.289793684408005,14511.970034334912,1015.8379024034438
168,0x2618F4c64805526a3092d41f25597CcfE4Dd8216,4.69997955218575,12394.610815896329,100.0,False,4.149900283504619,14038.723768601902,982.710663802133
169,0x278A62E564b7420D7c84eeb41E6B534AD1F851f3,4.666197693667498,12305.522558315146,100.0,False,4.120072208151182,13937.818184894162,975.6472729425913
170,0xEF02d047637753B01AdC3623F833ADc9A4565c10,4.62082790084556,12185.87503249469,100.0,False,4.080012434698179,13802.299725336254,966.1609807735377
171,0x188970E1AA6bE188c3380894cfb563f915e4C0eB,4.620569623611809,12185.193913404826,100.0,False,4.079784385883569,13801.528257567063,966.1069780296943
172,0x877b5E1B890871369B31d20E0034E6e795bE1cC2,4.557612718133719,12019.166309899361,97.18342047481498,False,3.9108511947464946,13230.043102815593,926.1030171970914
173,0x85672B996AAA6383da6518Ea531Ae4E415FA4C48,4.545113627371007,11986.204173822764,100.0,False,4.013159657687422,13576.143045536379,950.3300131875465
